# Instruction legality / validation table @ VA 0x22FEE00..0x2339E00 (241664 B = 60416 u32)
# Flat sparse view: every NON-ZERO u32 with its index/VA and value-class.
# Layout is a packed record table (dominant stride 24 B = 6 u32) but record size varies by region;
# the reliable binary facts are the value-classes below. Records group as {key, handler/ptr}.
# value classes: text_handler_ptr=dedicated (opcode,modifier) validator/encoder fn in .text;
#   rodata_subtable_ptr=pointer into nested dispatch sub-table (0x1CE0000-0x2400000);
#   small_key=(format_id<<8)|minor_opcode (same key as per_sm_handler_dispatch);
#   special_validation_sentinel=0x08000000 (no dedicated handler; run generic validation path).
# value_class_totals={'zero': 41330, 'small_key (fmt<<8|minor)': 9721, 'text_handler_ptr': 8087, 'rodata_subtable_ptr': 918, 'special_validation_sentinel': 259, 'other': 101}
dword_index	va	value_hex	value_class	as_key_fmt	as_key_minor
56148	0x2335B50	0x316	small_key (fmt<<8|minor)	0x3	0x16
56150	0x2335B58	0x1282120	text_handler_ptr		
56154	0x2335B68	0xA17	small_key (fmt<<8|minor)	0xA	0x17
56156	0x2335B70	0x1281F00	text_handler_ptr		
56160	0x2335B80	0xA18	small_key (fmt<<8|minor)	0xA	0x18
56162	0x2335B88	0x1A2DFE0	text_handler_ptr		
56166	0x2335B98	0x319	small_key (fmt<<8|minor)	0x3	0x19
56168	0x2335BA0	0x1A2E4A0	text_handler_ptr		
56172	0x2335BB0	0xA1A	small_key (fmt<<8|minor)	0xA	0x1A
56174	0x2335BB8	0x1280A70	text_handler_ptr		
56178	0x2335BC8	0x31B	small_key (fmt<<8|minor)	0x3	0x1B
56180	0x2335BD0	0x12811A0	text_handler_ptr		
56184	0x2335BE0	0xA1C	small_key (fmt<<8|minor)	0xA	0x1C
56186	0x2335BE8	0x1280F40	text_handler_ptr		
56190	0x2335BF8	0xA1D	small_key (fmt<<8|minor)	0xA	0x1D
56192	0x2335C00	0x1A2CA20	text_handler_ptr		
56196	0x2335C10	0x31E	small_key (fmt<<8|minor)	0x3	0x1E
56198	0x2335C18	0x1A2CE00	text_handler_ptr		
56202	0x2335C28	0xA1F	small_key (fmt<<8|minor)	0xA	0x1F
56204	0x2335C30	0x127FDA0	text_handler_ptr		
56208	0x2335C40	0x320	small_key (fmt<<8|minor)	0x3	0x20
56210	0x2335C48	0x1280380	text_handler_ptr		
56214	0x2335C58	0xA21	small_key (fmt<<8|minor)	0xA	0x21
56216	0x2335C60	0x1280190	text_handler_ptr		
56220	0x2335C70	0x500	small_key (fmt<<8|minor)	0x5	0x0
56222	0x2335C78	0x1A61FC0	text_handler_ptr		
56232	0x2335CA0	0x501	small_key (fmt<<8|minor)	0x5	0x1
56234	0x2335CA8	0x1A12CF0	text_handler_ptr		
56238	0x2335CB8	0x1302	small_key (fmt<<8|minor)	0x13	0x2
56240	0x2335CC0	0x1265240	text_handler_ptr		
56244	0x2335CD0	0x503	small_key (fmt<<8|minor)	0x5	0x3
56246	0x2335CD8	0x1265020	text_handler_ptr		
56250	0x2335CE8	0x1304	small_key (fmt<<8|minor)	0x13	0x4
56252	0x2335CF0	0x1267460	text_handler_ptr		
56256	0x2335D00	0x507	small_key (fmt<<8|minor)	0x5	0x7
56258	0x2335D08	0x1267320	text_handler_ptr		
56262	0x2335D18	0x130D	small_key (fmt<<8|minor)	0x13	0xD
56264	0x2335D20	0x1266AE0	text_handler_ptr		
56268	0x2335D30	0x130E	small_key (fmt<<8|minor)	0x13	0xE
56270	0x2335D38	0x1266980	text_handler_ptr		
56274	0x2335D48	0x130F	small_key (fmt<<8|minor)	0x13	0xF
56276	0x2335D50	0x12656F0	text_handler_ptr		
56280	0x2335D60	0x1312	small_key (fmt<<8|minor)	0x13	0x12
56282	0x2335D68	0x1266E10	text_handler_ptr		
56286	0x2335D78	0x1313	small_key (fmt<<8|minor)	0x13	0x13
56288	0x2335D80	0x1266C70	text_handler_ptr		
56292	0x2335D90	0x1314	small_key (fmt<<8|minor)	0x13	0x14
56294	0x2335D98	0x12654A0	text_handler_ptr		
56298	0x2335DA8	0x517	small_key (fmt<<8|minor)	0x5	0x17
56300	0x2335DB0	0x1A12C80	text_handler_ptr		
56304	0x2335DC0	0x1A18	small_key (fmt<<8|minor)	0x1A	0x18
56306	0x2335DC8	0x1264400	text_handler_ptr		
56310	0x2335DD8	0x2619	small_key (fmt<<8|minor)	0x26	0x19
56312	0x2335DE0	0x12646A0	text_handler_ptr		
56316	0x2335DF0	0x1A1A	small_key (fmt<<8|minor)	0x1A	0x1A
56318	0x2335DF8	0x1263EC0	text_handler_ptr		
56322	0x2335E08	0x1A1B	small_key (fmt<<8|minor)	0x1A	0x1B
56324	0x2335E10	0x1263C20	text_handler_ptr		
56328	0x2335E20	0x1A1C	small_key (fmt<<8|minor)	0x1A	0x1C
56330	0x2335E28	0x1264D80	text_handler_ptr		
56334	0x2335E38	0x1A1D	small_key (fmt<<8|minor)	0x1A	0x1D
56336	0x2335E40	0x1264160	text_handler_ptr		
56340	0x2335E50	0x31E	small_key (fmt<<8|minor)	0x3	0x1E
56342	0x2335E58	0x1263AA0	text_handler_ptr		
56346	0x2335E68	0x31F	small_key (fmt<<8|minor)	0x3	0x1F
56348	0x2335E70	0x1263B60	text_handler_ptr		
56352	0x2335E80	0x1322	small_key (fmt<<8|minor)	0x13	0x22
56354	0x2335E88	0x1266480	text_handler_ptr		
56358	0x2335E98	0x1323	small_key (fmt<<8|minor)	0x13	0x23
56360	0x2335EA0	0x1265E00	text_handler_ptr		
56364	0x2335EB0	0x1324	small_key (fmt<<8|minor)	0x13	0x24
56366	0x2335EB8	0x1267170	text_handler_ptr		
56370	0x2335EC8	0x1326	small_key (fmt<<8|minor)	0x13	0x26
56372	0x2335ED0	0x1266FF0	text_handler_ptr		
56376	0x2335EE0	0x1328	small_key (fmt<<8|minor)	0x13	0x28
56378	0x2335EE8	0x1266010	text_handler_ptr		
56382	0x2335EF8	0x1329	small_key (fmt<<8|minor)	0x13	0x29
56384	0x2335F00	0x1265BA0	text_handler_ptr		
56388	0x2335F10	0x132A	small_key (fmt<<8|minor)	0x13	0x2A
56390	0x2335F18	0x1265980	text_handler_ptr		
56394	0x2335F28	0x1331	small_key (fmt<<8|minor)	0x13	0x31
56396	0x2335F30	0x12666F0	text_handler_ptr		
56400	0x2335F40	0x1332	small_key (fmt<<8|minor)	0x13	0x32
56402	0x2335F48	0x1266230	text_handler_ptr		
56408	0x2335F60	0x304	small_key (fmt<<8|minor)	0x3	0x4
56410	0x2335F68	0x127F6A0	text_handler_ptr		
56414	0x2335F78	0x305	small_key (fmt<<8|minor)	0x3	0x5
56416	0x2335F80	0x127F7C0	text_handler_ptr		
56420	0x2335F90	0x306	small_key (fmt<<8|minor)	0x3	0x6
56422	0x2335F98	0x1A2C200	text_handler_ptr		
56426	0x2335FA8	0x307	small_key (fmt<<8|minor)	0x3	0x7
56428	0x2335FB0	0x1A2C0F0	text_handler_ptr		
56432	0x2335FC0	0x190C	small_key (fmt<<8|minor)	0x19	0xC
56434	0x2335FC8	0x1ADDD50	text_handler_ptr		
56438	0x2335FD8	0x190D	small_key (fmt<<8|minor)	0x19	0xD
56440	0x2335FE0	0x132C4C0	text_handler_ptr		
56444	0x2335FF0	0x190E	small_key (fmt<<8|minor)	0x19	0xE
56446	0x2335FF8	0x132C0F0	text_handler_ptr		
56450	0x2336008	0x190F	small_key (fmt<<8|minor)	0x19	0xF
56452	0x2336010	0x1344D70	text_handler_ptr		
56456	0x2336020	0x1910	small_key (fmt<<8|minor)	0x19	0x10
56458	0x2336028	0x1AFB630	text_handler_ptr		
56462	0x2336038	0x1911	small_key (fmt<<8|minor)	0x19	0x11
56464	0x2336040	0x1344A60	text_handler_ptr		
56468	0x2336050	0x1912	small_key (fmt<<8|minor)	0x19	0x12
56470	0x2336058	0x1344760	text_handler_ptr		
56474	0x2336068	0x313	small_key (fmt<<8|minor)	0x3	0x13
56476	0x2336070	0x127F510	text_handler_ptr		
56480	0x2336080	0x315	small_key (fmt<<8|minor)	0x3	0x15
56482	0x2336088	0x127F390	text_handler_ptr		
56486	0x2336098	0x316	small_key (fmt<<8|minor)	0x3	0x16
56488	0x23360A0	0x1ADD320	text_handler_ptr		
56492	0x23360B0	0x317	small_key (fmt<<8|minor)	0x3	0x17
56494	0x23360B8	0x132BD40	text_handler_ptr		
56498	0x23360C8	0x318	small_key (fmt<<8|minor)	0x3	0x18
56500	0x23360D0	0x132B9B0	text_handler_ptr		
56504	0x23360E0	0x1919	small_key (fmt<<8|minor)	0x19	0x19
56506	0x23360E8	0x1344230	text_handler_ptr		
56510	0x23360F8	0x31C	small_key (fmt<<8|minor)	0x3	0x1C
56512	0x2336100	0x1A2BCA0	text_handler_ptr		
56516	0x2336110	0x31D	small_key (fmt<<8|minor)	0x3	0x1D
56518	0x2336118	0x127F900	text_handler_ptr		
56522	0x2336128	0x191E	small_key (fmt<<8|minor)	0x19	0x1E
56524	0x2336130	0x1AFB390	text_handler_ptr		
56528	0x2336140	0x191F	small_key (fmt<<8|minor)	0x19	0x1F
56530	0x2336148	0x1343F30	text_handler_ptr		
56534	0x2336158	0x1920	small_key (fmt<<8|minor)	0x19	0x20
56536	0x2336160	0x1343C40	text_handler_ptr		
56540	0x2336170	0x321	small_key (fmt<<8|minor)	0x3	0x21
56542	0x2336178	0x1ADDF00	text_handler_ptr		
56546	0x2336188	0x322	small_key (fmt<<8|minor)	0x3	0x22
56548	0x2336190	0x132C6C0	text_handler_ptr		
56552	0x23361A0	0x323	small_key (fmt<<8|minor)	0x3	0x23
56554	0x23361A8	0x132C2F0	text_handler_ptr		
56558	0x23361B8	0x324	small_key (fmt<<8|minor)	0x3	0x24
56560	0x23361C0	0x1AFC2E0	text_handler_ptr		
56564	0x23361D0	0x325	small_key (fmt<<8|minor)	0x3	0x25
56566	0x23361D8	0x13498E0	text_handler_ptr		
56570	0x23361E8	0x326	small_key (fmt<<8|minor)	0x3	0x26
56572	0x23361F0	0x1ADD4B0	text_handler_ptr		
56576	0x2336200	0x327	small_key (fmt<<8|minor)	0x3	0x27
56578	0x2336208	0x132BF30	text_handler_ptr		
56582	0x2336218	0x328	small_key (fmt<<8|minor)	0x3	0x28
56584	0x2336220	0x132BB90	text_handler_ptr		
56588	0x2336230	0x192A	small_key (fmt<<8|minor)	0x19	0x2A
56590	0x2336238	0x13456C0	text_handler_ptr		
56594	0x2336248	0x192B	small_key (fmt<<8|minor)	0x19	0x2B
56596	0x2336250	0x1365AC0	text_handler_ptr		
56600	0x2336260	0x192C	small_key (fmt<<8|minor)	0x19	0x2C
56602	0x2336268	0x1338E80	text_handler_ptr		
56606	0x2336278	0x192D	small_key (fmt<<8|minor)	0x19	0x2D
56608	0x2336280	0x1345380	text_handler_ptr		
56616	0x23362A0	0xB00	small_key (fmt<<8|minor)	0xB	0x0
56618	0x23362A8	0x1A49D30	text_handler_ptr		
56622	0x23362B8	0xB02	small_key (fmt<<8|minor)	0xB	0x2
56624	0x23362C0	0x1A49C30	text_handler_ptr		
56632	0x23362E0	0xA00	small_key (fmt<<8|minor)	0xA	0x0
56634	0x23362E8	0x1A38210	text_handler_ptr		
56638	0x23362F8	0xA01	small_key (fmt<<8|minor)	0xA	0x1
56640	0x2336300	0x1287CD0	text_handler_ptr		
56644	0x2336310	0x302	small_key (fmt<<8|minor)	0x3	0x2
56646	0x2336318	0x1A38440	text_handler_ptr		
56650	0x2336328	0xA03	small_key (fmt<<8|minor)	0xA	0x3
56652	0x2336330	0x1287AA0	text_handler_ptr		
56656	0x2336340	0xA04	small_key (fmt<<8|minor)	0xA	0x4
56658	0x2336348	0x1A36290	text_handler_ptr		
56662	0x2336358	0xA05	small_key (fmt<<8|minor)	0xA	0x5
56664	0x2336360	0x1286040	text_handler_ptr		
56668	0x2336370	0x306	small_key (fmt<<8|minor)	0x3	0x6
56670	0x2336378	0x1A36450	text_handler_ptr		
56674	0x2336388	0xA07	small_key (fmt<<8|minor)	0xA	0x7
56676	0x2336390	0x1285E80	text_handler_ptr		
56680	0x23363A0	0xA08	small_key (fmt<<8|minor)	0xA	0x8
56682	0x23363A8	0x1286840	text_handler_ptr		
56686	0x23363B8	0x309	small_key (fmt<<8|minor)	0x3	0x9
56688	0x23363C0	0x1286E50	text_handler_ptr		
56692	0x23363D0	0xA0A	small_key (fmt<<8|minor)	0xA	0xA
56694	0x23363D8	0x1287000	text_handler_ptr		
56698	0x23363E8	0x30B	small_key (fmt<<8|minor)	0x3	0xB
56700	0x23363F0	0x1286A50	text_handler_ptr		
56704	0x2336400	0xA0C	small_key (fmt<<8|minor)	0xA	0xC
56706	0x2336408	0x1286C30	text_handler_ptr		
56710	0x2336418	0x30D	small_key (fmt<<8|minor)	0x3	0xD
56712	0x2336420	0x1288120	text_handler_ptr		
56716	0x2336430	0x30E	small_key (fmt<<8|minor)	0x3	0xE
56718	0x2336438	0x1288300	text_handler_ptr		
56722	0x2336448	0xA0F	small_key (fmt<<8|minor)	0xA	0xF
56724	0x2336450	0x1287F00	text_handler_ptr		
56728	0x2336460	0x210	small_key (fmt<<8|minor)	0x2	0x10
56730	0x2336468	0x12851C0	text_handler_ptr		
56734	0x2336478	0x311	small_key (fmt<<8|minor)	0x3	0x11
56736	0x2336480	0x1284F80	text_handler_ptr		
56740	0x2336490	0x212	small_key (fmt<<8|minor)	0x2	0x12
56742	0x2336498	0x1285650	text_handler_ptr		
56746	0x23364A8	0x313	small_key (fmt<<8|minor)	0x3	0x13
56748	0x23364B0	0x1285350	text_handler_ptr		
56752	0x23364C0	0x214	small_key (fmt<<8|minor)	0x2	0x14
56754	0x23364C8	0x12854B0	text_handler_ptr		
56758	0x23364D8	0x315	small_key (fmt<<8|minor)	0x3	0x15
56760	0x23364E0	0x1286390	text_handler_ptr		
56764	0x23364F0	0x316	small_key (fmt<<8|minor)	0x3	0x16
56766	0x23364F8	0x12850A0	text_handler_ptr		
56770	0x2336508	0x217	small_key (fmt<<8|minor)	0x2	0x17
56772	0x2336510	0x12861F0	text_handler_ptr		
56776	0x2336520	0xA18	small_key (fmt<<8|minor)	0xA	0x18
56778	0x2336528	0x1287210	text_handler_ptr		
56782	0x2336538	0xA19	small_key (fmt<<8|minor)	0xA	0x19
56784	0x2336540	0x1287870	text_handler_ptr		
56788	0x2336550	0x31A	small_key (fmt<<8|minor)	0x3	0x1A
56790	0x2336558	0x1287440	text_handler_ptr		
56794	0x2336568	0xA1B	small_key (fmt<<8|minor)	0xA	0x1B
56796	0x2336570	0x1287640	text_handler_ptr		
56800	0x2336580	0x31C	small_key (fmt<<8|minor)	0x3	0x1C
56802	0x2336588	0x12886F0	text_handler_ptr		
56806	0x2336598	0xA1D	small_key (fmt<<8|minor)	0xA	0x1D
56808	0x23365A0	0x12884C0	text_handler_ptr		
56812	0x23365B0	0xA1E	small_key (fmt<<8|minor)	0xA	0x1E
56814	0x23365B8	0x12857D0	text_handler_ptr		
56818	0x23365C8	0xA1F	small_key (fmt<<8|minor)	0xA	0x1F
56820	0x23365D0	0x1285CD0	text_handler_ptr		
56824	0x23365E0	0x320	small_key (fmt<<8|minor)	0x3	0x20
56826	0x23365E8	0x1285990	text_handler_ptr		
56830	0x23365F8	0xA21	small_key (fmt<<8|minor)	0xA	0x21
56832	0x2336600	0x1285B10	text_handler_ptr		
56836	0x2336610	0x322	small_key (fmt<<8|minor)	0x3	0x22
56838	0x2336618	0x12866B0	text_handler_ptr		
56842	0x2336628	0xA23	small_key (fmt<<8|minor)	0xA	0x23
56844	0x2336630	0x12864F0	text_handler_ptr		
56848	0x2336640	0x200	small_key (fmt<<8|minor)	0x2	0x0
56850	0x2336648	0x1A244F0	text_handler_ptr		
56854	0x2336658	0x201	small_key (fmt<<8|minor)	0x2	0x1
56856	0x2336660	0x1276820	text_handler_ptr		
56860	0x2336670	0x202	small_key (fmt<<8|minor)	0x2	0x2
56862	0x2336678	0x1A24340	text_handler_ptr		
56866	0x2336688	0x203	small_key (fmt<<8|minor)	0x2	0x3
56868	0x2336690	0x1276670	text_handler_ptr		
56872	0x23366A0	0x200	small_key (fmt<<8|minor)	0x2	0x0
56874	0x23366A8	0x1A24A00	text_handler_ptr		
56878	0x23366B8	0x201	small_key (fmt<<8|minor)	0x2	0x1
56880	0x23366C0	0x12769D0	text_handler_ptr		
56888	0x23366E0	0x2700	small_key (fmt<<8|minor)	0x27	0x0
56890	0x23366E8	0x125B0D0	text_handler_ptr		
56894	0x23366F8	0xA01	small_key (fmt<<8|minor)	0xA	0x1
56896	0x2336700	0x125ADF0	text_handler_ptr		
56900	0x2336710	0x702	small_key (fmt<<8|minor)	0x7	0x2
56902	0x2336718	0x1259E80	text_handler_ptr		
56906	0x2336728	0xA03	small_key (fmt<<8|minor)	0xA	0x3
56908	0x2336730	0x1259C70	text_handler_ptr		
56912	0x2336740	0xA04	small_key (fmt<<8|minor)	0xA	0x4
56914	0x2336748	0x125A040	text_handler_ptr		
56918	0x2336758	0x305	small_key (fmt<<8|minor)	0x3	0x5
56920	0x2336760	0x125A600	text_handler_ptr		
56924	0x2336770	0xA06	small_key (fmt<<8|minor)	0xA	0x6
56926	0x2336778	0x125A320	text_handler_ptr		
56930	0x2336788	0x307	small_key (fmt<<8|minor)	0x3	0x7
56932	0x2336790	0x125AB60	text_handler_ptr		
56936	0x23367A0	0xA08	small_key (fmt<<8|minor)	0xA	0x8
56938	0x23367A8	0x125A880	text_handler_ptr		
56942	0x23367B8	0xA09	small_key (fmt<<8|minor)	0xA	0x9
56944	0x23367C0	0x12592D0	text_handler_ptr		
56948	0x23367D0	0x30A	small_key (fmt<<8|minor)	0x3	0xA
56950	0x23367D8	0x12596F0	text_handler_ptr		
56954	0x23367E8	0xA0B	small_key (fmt<<8|minor)	0xA	0xB
56956	0x23367F0	0x12594E0	text_handler_ptr		
56960	0x2336800	0x30C	small_key (fmt<<8|minor)	0x3	0xC
56962	0x2336808	0x1259AB0	text_handler_ptr		
56966	0x2336818	0xA0D	small_key (fmt<<8|minor)	0xA	0xD
56968	0x2336820	0x12598A0	text_handler_ptr		
56976	0x2336840	0x500	small_key (fmt<<8|minor)	0x5	0x0
56978	0x2336848	0x1A01210	text_handler_ptr		
56982	0x2336858	0x601	small_key (fmt<<8|minor)	0x6	0x1
56984	0x2336860	0x1A012F0	text_handler_ptr		
56988	0x2336870	0x502	small_key (fmt<<8|minor)	0x5	0x2
56990	0x2336878	0x1255570	text_handler_ptr		
57000	0x23368A0	0x1902	small_key (fmt<<8|minor)	0x19	0x2
57002	0x23368A8	0x128CD00	text_handler_ptr		
57006	0x23368B8	0x1905	small_key (fmt<<8|minor)	0x19	0x5
57008	0x23368C0	0x128CE20	text_handler_ptr		
57012	0x23368D0	0x1907	small_key (fmt<<8|minor)	0x19	0x7
57014	0x23368D8	0x128C870	text_handler_ptr		
57018	0x23368E8	0x1908	small_key (fmt<<8|minor)	0x19	0x8
57020	0x23368F0	0x128CA90	text_handler_ptr		
57024	0x2336900	0x190C	small_key (fmt<<8|minor)	0x19	0xC
57026	0x2336908	0x128C970	text_handler_ptr		
57030	0x2336918	0x190D	small_key (fmt<<8|minor)	0x19	0xD
57032	0x2336920	0x128CBB0	text_handler_ptr		
57036	0x2336930	0x190E	small_key (fmt<<8|minor)	0x19	0xE
57038	0x2336938	0x128C610	text_handler_ptr		
57042	0x2336948	0x1911	small_key (fmt<<8|minor)	0x19	0x11
57044	0x2336950	0x128C730	text_handler_ptr		
57048	0x2336960	0x1913	small_key (fmt<<8|minor)	0x19	0x13
57050	0x2336968	0x128C180	text_handler_ptr		
57054	0x2336978	0x1914	small_key (fmt<<8|minor)	0x19	0x14
57056	0x2336980	0x128C3A0	text_handler_ptr		
57060	0x2336990	0x1918	small_key (fmt<<8|minor)	0x19	0x18
57062	0x2336998	0x128C280	text_handler_ptr		
57066	0x23369A8	0x1919	small_key (fmt<<8|minor)	0x19	0x19
57068	0x23369B0	0x128C4C0	text_handler_ptr		
57072	0x23369C0	0x191A	small_key (fmt<<8|minor)	0x19	0x1A
57074	0x23369C8	0x128D190	text_handler_ptr		
57078	0x23369D8	0x51C	small_key (fmt<<8|minor)	0x5	0x1C
57080	0x23369E0	0x128C080	text_handler_ptr		
57084	0x23369F0	0x191D	small_key (fmt<<8|minor)	0x19	0x1D
57086	0x23369F8	0x128CF70	text_handler_ptr		
57090	0x2336A08	0x191E	small_key (fmt<<8|minor)	0x19	0x1E
57092	0x2336A10	0x128D070	text_handler_ptr		
57096	0x2336A20	0x31F	small_key (fmt<<8|minor)	0x3	0x1F
57098	0x2336A28	0x128D7B0	text_handler_ptr		
57102	0x2336A38	0x1923	small_key (fmt<<8|minor)	0x19	0x23
57104	0x2336A40	0x128D2B0	text_handler_ptr		
57108	0x2336A50	0x1924	small_key (fmt<<8|minor)	0x19	0x24
57110	0x2336A58	0x128D530	text_handler_ptr		
57114	0x2336A68	0x192D	small_key (fmt<<8|minor)	0x19	0x2D
57116	0x2336A70	0x128D3F0	text_handler_ptr		
57120	0x2336A80	0x192E	small_key (fmt<<8|minor)	0x19	0x2E
57122	0x2336A88	0x128D670	text_handler_ptr		
57128	0x2336AA0	0x1900	small_key (fmt<<8|minor)	0x19	0x0
57130	0x2336AA8	0x1A4FF30	text_handler_ptr		
57134	0x2336AB8	0x1301	small_key (fmt<<8|minor)	0x13	0x1
57136	0x2336AC0	0x1A4FCA0	text_handler_ptr		
57140	0x2336AD0	0x1302	small_key (fmt<<8|minor)	0x13	0x2
57142	0x2336AD8	0x129B840	text_handler_ptr		
57146	0x2336AE8	0x303	small_key (fmt<<8|minor)	0x3	0x3
57148	0x2336AF0	0x1A505D0	text_handler_ptr		
57152	0x2336B00	0x504	small_key (fmt<<8|minor)	0x5	0x4
57154	0x2336B08	0x1A503C0	text_handler_ptr		
57158	0x2336B18	0x505	small_key (fmt<<8|minor)	0x5	0x5
57160	0x2336B20	0x129BAD0	text_handler_ptr		
57164	0x2336B30	0x2306	small_key (fmt<<8|minor)	0x23	0x6
57166	0x2336B38	0x1A50CC0	text_handler_ptr		
57170	0x2336B48	0x1307	small_key (fmt<<8|minor)	0x13	0x7
57172	0x2336B50	0x1A50980	text_handler_ptr		
57176	0x2336B60	0x1308	small_key (fmt<<8|minor)	0x13	0x8
57178	0x2336B68	0x129BCF0	text_handler_ptr		
57184	0x2336B80	0x300	small_key (fmt<<8|minor)	0x3	0x0
57186	0x2336B88	0x1A5A960	text_handler_ptr		
57190	0x2336B98	0x201	small_key (fmt<<8|minor)	0x2	0x1
57192	0x2336BA0	0x1A5A720	text_handler_ptr		
57196	0x2336BB0	0x202	small_key (fmt<<8|minor)	0x2	0x2
57198	0x2336BB8	0x12A4D20	text_handler_ptr		
57202	0x2336BC8	0x203	small_key (fmt<<8|minor)	0x2	0x3
57204	0x2336BD0	0x1A5A070	text_handler_ptr		
57208	0x2336BE0	0x304	small_key (fmt<<8|minor)	0x3	0x4
57210	0x2336BE8	0x1A5A1D0	text_handler_ptr		
57214	0x2336BF8	0x205	small_key (fmt<<8|minor)	0x2	0x5
57216	0x2336C00	0x12A4910	text_handler_ptr		
57220	0x2336C10	0x306	small_key (fmt<<8|minor)	0x3	0x6
57222	0x2336C18	0x12A4BF0	text_handler_ptr		
57226	0x2336C28	0x207	small_key (fmt<<8|minor)	0x2	0x7
57228	0x2336C30	0x12A4A80	text_handler_ptr		
57232	0x2336C40	0x1900	small_key (fmt<<8|minor)	0x19	0x0
57234	0x2336C48	0x1A5F3C0	text_handler_ptr		
57238	0x2336C58	0x1901	small_key (fmt<<8|minor)	0x19	0x1
57240	0x2336C60	0x12A9A40	text_handler_ptr		
57244	0x2336C70	0x1902	small_key (fmt<<8|minor)	0x19	0x2
57246	0x2336C78	0x12A9850	text_handler_ptr		
57256	0x2336CA0	0xA00	small_key (fmt<<8|minor)	0xA	0x0
57258	0x2336CA8	0x128EFD0	text_handler_ptr		
57262	0x2336CB8	0x301	small_key (fmt<<8|minor)	0x3	0x1
57264	0x2336CC0	0x128F1A0	text_handler_ptr		
57268	0x2336CD0	0xA02	small_key (fmt<<8|minor)	0xA	0x2
57270	0x2336CD8	0x128F340	text_handler_ptr		
57274	0x2336CE8	0x303	small_key (fmt<<8|minor)	0x3	0x3
57276	0x2336CF0	0x1A3F6A0	text_handler_ptr		
57280	0x2336D00	0xA04	small_key (fmt<<8|minor)	0xA	0x4
57282	0x2336D08	0x1A3F420	text_handler_ptr		
57286	0x2336D18	0xA05	small_key (fmt<<8|minor)	0xA	0x5
57288	0x2336D20	0x128DBD0	text_handler_ptr		
57292	0x2336D30	0x306	small_key (fmt<<8|minor)	0x3	0x6
57294	0x2336D38	0x1A3F010	text_handler_ptr		
57298	0x2336D48	0x507	small_key (fmt<<8|minor)	0x5	0x7
57300	0x2336D50	0x1A3EDD0	text_handler_ptr		
57304	0x2336D60	0x508	small_key (fmt<<8|minor)	0x5	0x8
57306	0x2336D68	0x128D980	text_handler_ptr		
57310	0x2336D78	0xD09	small_key (fmt<<8|minor)	0xD	0x9
57312	0x2336D80	0x128E9E0	text_handler_ptr		
57316	0x2336D90	0x130A	small_key (fmt<<8|minor)	0x13	0xA
57318	0x2336D98	0x128E690	text_handler_ptr		
57322	0x2336DA8	0x130B	small_key (fmt<<8|minor)	0x13	0xB
57324	0x2336DB0	0x128EC80	text_handler_ptr		
57328	0x2336DC0	0xD0C	small_key (fmt<<8|minor)	0xD	0xC
57330	0x2336DC8	0x128E140	text_handler_ptr		
57334	0x2336DD8	0x50D	small_key (fmt<<8|minor)	0x5	0xD
57336	0x2336DE0	0x128DE50	text_handler_ptr		
57340	0x2336DF0	0x50E	small_key (fmt<<8|minor)	0x5	0xE
57342	0x2336DF8	0x128E390	text_handler_ptr		
57346	0x2336E08	0x50F	small_key (fmt<<8|minor)	0x5	0xF
57348	0x2336E10	0x128F520	text_handler_ptr		
57352	0x2336E20	0x310	small_key (fmt<<8|minor)	0x3	0x10
57354	0x2336E28	0x128F690	text_handler_ptr		
57358	0x2336E38	0x511	small_key (fmt<<8|minor)	0x5	0x11
57360	0x2336E40	0x128F7E0	text_handler_ptr		
57368	0x2336E60	0xA00	small_key (fmt<<8|minor)	0xA	0x0
57370	0x2336E68	0x128A3B0	text_handler_ptr		
57374	0x2336E78	0x301	small_key (fmt<<8|minor)	0x3	0x1
57376	0x2336E80	0x128A590	text_handler_ptr		
57380	0x2336E90	0xA02	small_key (fmt<<8|minor)	0xA	0x2
57382	0x2336E98	0x128A740	text_handler_ptr		
57386	0x2336EA8	0x303	small_key (fmt<<8|minor)	0x3	0x3
57388	0x2336EB0	0x1A3A670	text_handler_ptr		
57392	0x2336EC0	0xA04	small_key (fmt<<8|minor)	0xA	0x4
57394	0x2336EC8	0x1A3A3F0	text_handler_ptr		
57398	0x2336ED8	0xA05	small_key (fmt<<8|minor)	0xA	0x5
57400	0x2336EE0	0x1288F50	text_handler_ptr		
57404	0x2336EF0	0x306	small_key (fmt<<8|minor)	0x3	0x6
57406	0x2336EF8	0x1A39FC0	text_handler_ptr		
57410	0x2336F08	0x507	small_key (fmt<<8|minor)	0x5	0x7
57412	0x2336F10	0x1A39D70	text_handler_ptr		
57416	0x2336F20	0x508	small_key (fmt<<8|minor)	0x5	0x8
57418	0x2336F28	0x1288CF0	text_handler_ptr		
57422	0x2336F38	0xD09	small_key (fmt<<8|minor)	0xD	0x9
57424	0x2336F40	0x1289DA0	text_handler_ptr		
57428	0x2336F50	0x130A	small_key (fmt<<8|minor)	0x13	0xA
57430	0x2336F58	0x1289A40	text_handler_ptr		
57434	0x2336F68	0x130B	small_key (fmt<<8|minor)	0x13	0xB
57436	0x2336F70	0x128A050	text_handler_ptr		
57440	0x2336F80	0xD0C	small_key (fmt<<8|minor)	0xD	0xC
